Column1,Column2
http://dbpedia.org/resource/Keith_Wilson_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Archibald_Hugh_Mitchell,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Friend_Richardson,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Joe_Gander,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Juan_PerÃ³n,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Juan_PerÃ³n,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Rick_Borotsik,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/James_Kennedy_(Australian_politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Yuri_Maslyukov,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ivan_Evstratiev_Geshov,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Julius_Yankowsky,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henry_Gardner,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Vladimir_Nazor,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Birgitta_JÃ³nsdÃ³ttir,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Richard_Moody,http://dbpedia.org/ontology/militaryRank
http://dbpedia.org/resource/Agnes_Robertson,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Sergey_Mironov,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Price_Daniel,http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Richard_Edwards_(Australian_politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Emilio_Mario_OsmeÃ±a,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Joseph_Pairin_Kitingan,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Francesco_Saverio_Nitti,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Gustavus_A._Finkelnburg,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/James_Pike_(politician),http://dbpedia.org/ontology/country
http://dbpedia.org/resource/James_Pike_(politician),http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Airey_Neave,http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Paul_Wolfowitz,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henri_FalcÃ³n,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Tim_Barnett_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Nguyá»…n_KhÃ¡nh,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Giuseppe_Saragat,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Joan_Carretero_i_Grau,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/George_Stoneman,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/George_Stoneman,http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Piers_Merchant,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Deodoro_da_Fonseca,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Slobodan_MiloÅ¡eviÄ‡,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Cyril_Smith,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Andrew_H._Ward,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Martin_Welker,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Samuel_Walder,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Wolf-Heinrich_Graf_von_Helldorff,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Joseph_M._Carey,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/James_Duane_Doty,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Hans_Enoksen,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Wilfrid_Kent_Hughes,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/William_L._Dawson_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Rita_Johnston,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Thomas_Chataway,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Hugill,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Pedro_Aleixo,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Dave_Nellist,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Milinda_Moragoda,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Beckett_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henry_Gullett,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Welch_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Lino_Oviedo,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ä°brahim_Ã–zdiÅŸ,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Samuel_Clesson_Allen,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Stanley_Bruce,http://dbpedia.org/ontology/party
