subject,property,current_or_latest,start_time 
Giuseppe_Baresi,position,,
Karen_Awana,party,Democratic Party (United States),2007
Guy_Ben-Ner,nationality,,
Vladimir_Lobashev,nationality,,
Gabe_Pruitt,position,,
Arnold_Slabodich,position,,
Cordarrelle_Patterson,position,,
Walter_Q._Gresham,party,Democratic Party (United States),1892
Gabrielle_Colonna-Romano,spouse,,
Christiane_Charlotte_of_Nassau-Ottweiler,spouse,,
John_Blane,country,,
Adoniram_J._Warner,country,,
Norman_Lockhart,party,Conservative,1867
Ray_Kennedy,position,,
Jeff_Ayres,position,,
Emperor_Daizong_of_Tang,spouse,,
Jair_da_Rosa_Pinto,position,,
Magnus_Johansson_(footballer),position,,
Nasri_Atallah,nationality,,
John_Smith_(Virginia_representative),country,,
Adib_Aizuddin_Abdul_Latif,position,,
James_Wise_(civil_surgeon),nationality,,
Juneric_Baloria,position,,
William_Berton,nationality,,
Ruslan_Beslaneyev,position,,
Nikolai_Amosov,nationality,,
Riyandi_Ramadhana,position,,
Tamara_Musakhanova,nationality,,
Haralambie_Corbu,nationality,,
Diego_Pizarro,position,,
Deidre_Hall,spouse,,
Robert_Toupin,party,Independent,1986
Frederick_William_II_of_Prussia,spouse,,
Oleg_Bogomolov,party,,
Kim_Kyung-jung,position,,
Richard_Harry,position,,
Zyta_Gilowska,party,,
Alfred_Proksch_(politician),nationality,,
Hisham_Kiwan,position,,
Frank_Grover,party,Christian Heritage Party of New Zealand,1999
Lady_Katherine_Percy,nationality,,
James_Jackson_(Georgia_politician),party,,
Jenny_Lidback,nationality,,
Julio_Zamora,position,,
Emperor_Wu_of_Han,spouse,,
Sergei_Androsov,position,,
Lina_Cavalieri,spouse,,
Olaf_Thon,position,,
Pliny_Merrick,party,,
Kristoffur_Jakobsen,position,,
Dmitry_Korshakov,position,,
Porfirio_Rubirosa,spouse,,
Earl_Robinson_(ice_hockey),position,,
Ale_Pyinthe_(Saw_Rahan_II),spouse,Nyaung-u Sawrahan,1001
Rahadyan_Sastrowardoyo,nationality,,
John_Hugh_Means,country,,
Giannis_Taralidis,position,,
Zac_Thompson,position,,
Chung_Pui-lam,party,Hong Kong Progressive Alliance,1997
Thomas_Jarmoc,nationality,,
Shunki_Takahashi,position,,
Christian_Fischer,position,,
Lino_Oviedo,party,National Union of Ethical Citizens,2002
Edwin_Lavatsa,position,,
Yevhen_Drahunov,position,,
Hermes_da_Fonseca,country,,
David_Robertson_(broadcaster),country,,
Nikolai_Latysh,position,,
Arwa_bint_Kurayz,spouse,,
John_Herron_(New_Brunswick_politician),party,Independent,2004
Barrington_Francis,nationality,,
Percy_Stewart,party,Independent,1930
Sibyl_Hathaway,spouse,Robert Hathaway,1929
Sergei_Chumachenko,position,,
Maddy_Evans,position,,
Neill_Armstrong,position,,
Toranosuke_Katayama,party,Osaka Ishin no Kai,2015
Sefik_Birkiye,nationality,,
Matt_McKay,position,,
Daniel_Nepomuceno_Navarro,position,,
Catherine_of_Bohemia,spouse,,
Sushanth_Mathew,position,,
Ron_Howard_(basketball),position,,
George_Robert_Wythen_Baxter,country,,
Chan_Wing-chan,party,,
Markus_Howell,position,,
Queen_Kapiolani,spouse,,
Cheryl_Kernot,party,Independent politician,2001
Kirk_Hunter,position,,
Graciela_Chichilnisky,nationality,,
Julia_Obertas,country,Ukraine,2000
Alfred_Moore_Scales,country,,
Jerzy_Onuch,nationality,,
Ed_Fullerton,position,,
David_Schneider_(tennis),country,,
Kim_Young-sam_(footballer),position,,
Sergey_Kiriyenko,party,Union of Right Forces,1998
Bryan_Cooper_(politician),party,,
Saifuddin_Choudhury,party,,
Kiyonobu_Okajima,position,,
Les_Norman_(politician),party,,
Juan_Manuel_Santos,party,Social Party of National Unity,2005
Barbara_Sinatra,spouse,,
Luke_James_(footballer),position,,
Curtis_P._Iaukea,nationality,,
Preston_Parker,position,,
Shimon_Peres,party,Kadima,2005
Ruslan_Salakhutdinov,position,,
Roger_Huggins,position,,
Ian_Stewart_(priest),country,,
Igor_Khadarkevich,position,,
Alexander_Zarutsky,position,,
Alan_Whittle,position,,
Radovan_Fuchs,party,Democratic Centre (Croatia),2006
Piers_Sellers,nationality,,
Iman_(model),spouse,,
Ernesto_Maceda,party,United Nationalist Alliance,2013
Dave_Piontek,position,,
Nikos_Diplaros,position,,
Cao_Yang,position,,
Masaya_Sato,position,,
Luigi_Sturzo,party,Christian Democracy (Italy),1943
Levi_Eshkol,party,,
Steve_Hutchins,spouse,,
Lou_Piccone,position,,
Tom_Fields_(artist),nationality,,
Charles_S._Morehead,party,,
Larry_C._Napper,country,,
Wanderson_Costa_Viana,position,,
Jocelyn_Rae,country,,
Carl_Schurz,country,,
James_Adolphus_Oughton,country,,
Charles_Robertson_(priest),country,,
Natasha_Henstridge,spouse,,
Yoan_Pivaty,position,,
Charlie_Yelverton,position,,
Ken_Buehler,position,,
Ioannis_Gagaloudis,position,,
Ad_Melkert,party,Labour Party (Netherlands),1982
Hans-Joachim_von_Merkatz,party,,
Dick_Rosenthal,position,,
Gennady_Gudkov,country,,
Nicolaas_Havenga,party,Afrikaner Party,1941
Jakob_Yngvason,nationality,,
Hywel_ap_Syr_Mathew,country,,
Jean-Marc_Mwema,position,,
Wade_Small,position,,
Anthony_O'Connor_(footballer),position,,
Alexander_Andreyevich_Svechin,country,,
Richard_Prebble,party,ACT New Zealand,1996
Alan_Gold_(author),nationality,,
Edward_Byrom,nationality,,
Clyde_Lee,position,,
Hywel_Swrdwal,country,,
Rakeem_Christmas,position,,
Mark_Acres,position,,
Boris_Spirin,position,,
Lex_Barker,spouse,,
Dimitar_Dimov_(footballer),position,,
Mike_Fucito,position,,
Marco_Reus,position,,
Peter_Hattrup,position,,
Dimitrios_Verginis,position,,
Rodney_Carney,position,,
Aslan_Datdeyev,position,,
Joe_McDermott_(golfer),nationality,,
William_Haldane,country,,
Alexander_Lavut,nationality,,
Ousman_Krubally,position,,
Jean_Rey_(politician),party,Liberal Reformist Party,1971
Ira_Harris,party,,
Raymond_Rock,party,Liberal Party of Canada,1972
Donou_Kokou,position,,
Deric_Bolton,country,,
Lee_Peltier,position,,
George_Booker,party,,
Souleymane_Doukara,position,,
Princess_Lalla_Joumala_Alaoui,country,,
Taj_Gray,position,,
Seleucus_I_Nicator,spouse,,
Yevgeni_Zakharchenko,position,,
Sayef_Fedoul,position,,
Rita_Streich,nationality,,
Antonio_Cuenco,party,,
Ebenezer_J._Shields,party,,
Gisela_of_Swabia,spouse,,
Nigel_Bolton,position,,
Sergei_Toporov,position,,
Josie_Natori,nationality,,
Wally_Kurth,spouse,,
Jenna_Haggar,party,Independent,2010
Danny_Green_(basketball),position,,
McKenzie_Moore,position,,
Aleksandr_Shibayev_(footballer),position,,
Carmen_Ejogo,spouse,,
Gwyn_Morgan_(writer),country,,
Fernanda_Torres,spouse,,
Ioannis_Amanatidis,position,,
Shirley_Ballas,spouse,,
Monika_Hohlmeier,party,,
Gary_Muir,position,,
Craig_Faulconbridge,position,,
Henry_de_Maunsfeld,nationality,,
Rhys_Browne,position,,
Benjamin_Butler_(politician),party,Greenback Party,1874
Bryce_Moon,position,,
Edward_Pulsford,party,Commonwealth Liberal Party,1909
Bezawada_Ramachandra_Reddy,party,,
Rey_Cuenco,position,,
John_Grenier,party,,
Bianca_Kajlich,spouse,,
Roman_Khalilullov,position,,
James_Harper_Prowse,party,,
Park_Kwang-il,position,,
Adelina_of_Holland,spouse,,
Mikhail_Yasnov,nationality,,
Vassily_Ivanchuk,country,,
Louis_Botha,nationality,,
Krikor_Amirian,party,,
Conor_Pepper,position,,
John_Maubray,country,,
C._J._Kupec,position,,
Masaaki_Takada,position,,
Carlos_Mardel,nationality,,
Joe_McNamee,position,,
Michael_Curtiz,spouse,,
Imee_Marcos,party,Laban,2017
Tom_Hendrie,position,,
Rod_Fox,party,Alberta Progressive Conservative Party,2014
Otto_Wallach,nationality,,
Jim_Allin,position,,
Mary_Burce_Warlick,spouse,,
Crispin_Beltran,party,Anakpawis,2007
Hirunika_Premachandra,party,United National Party,2015
Charlie_Lee,position,,
Dana_Larsen,party,,
Kiril_Despodov,position,,
Henry_de_La_Falaise,spouse,,
James_Koko_Lomell,position,,
William_Farquhar_Conton,nationality,,
Keshubhai_Patel,party,Gujarat Parivartan Party,2012
Ellis_Ashmead-Bartlett_(politician),nationality,,
Mario_Basini,country,,
Graham_Wattley,nationality,,
Ivan_Bukenya,position,,
Cordelia_Oliver,country,,
Craig_Duby,party,Clark Independent Party,1991
Bobby_de_Wee,position,,
Phil_Penna,nationality,,
Felipe_Pinilla,position,,
George_Halsey_Perley,nationality,,
Ilez_Gazdiyev,position,,
Carlos_Wilson_Cachicote_Rocha,position,,
Davide_Possanzini,position,,
Riley_Nash,position,,
Valeri_Safonov,position,,
Igor_Ryzhkov,position,,
Mike_Lenzly,position,,
Walter_Zadek,nationality,,
Touvarno_Pinas,position,,
Valentine_B._Horton,party,,
Allan_MacDonald_(Australian_politician),party,Liberal Party of Australia,1944
Kelly_Haxton,position,,
Gyula_Kornis,party,,
Zach_Graham,position,,
Curtis_Millage,position,,
Robert_Ksiezak,nationality,,
Neil_Delamere,nationality,,
Sarath_Amunugama_(politician),party,,
Tom_LaGarde,position,,
Oliver_Lafayette,position,,
Marlon_Jackson_(footballer),position,,
Austin_Currie,party,,
Owen_Price,country,,
David_Ranken,country,,
Demi_Moore,spouse,,
Behgjet_Pacolli,spouse,,
Peter_Lorre,spouse,,
Llef_o'r_Nant,country,,
William_B._Bate,country,,
Gertrud_Bodenwieser,nationality,,
Sylvia_Gee,position,,
Giancarlo_Gallifuoco,position,,
Jacob_D._Beam,country,,
Jean_Deysel,position,,
Khim_Borey,position,,
Ardit_Shehaj,position,,
John_M._Zwach,party,,
Roy_Wegerle,position,,
Lorence_Wenke,party,Republican Party (United States),2014
Benny_McCoy,position,,
Domenico_Citro,position,,
Gary_Pearson_(footballer),position,,
John_Calley,spouse,,
James_Crawford_(basketball),position,,
Alonzo_J._Edgerton,country,,
Stanley_Donen,spouse,,
Len_Szafaryn,position,,
Pier_Ferdinando_Casini,party,CpE,2016
Henry_F._Hagemeister,party,,
Steve_Aczel,nationality,,
Gamaliel_H._Barstow,party,,
Zamor_(artist),nationality,,
Dion_Prewster,position,,
George_C._Bennett,party,,
Kelly_McCarty,position,,
Al_Baldwin,position,,
Ashley_Hamilton,spouse,,
Corrie_Scott,country,,
Patrick_Patterson_(basketball),position,,
Virginia_Shehee,party,,
Aleksandr_Kolotilko,position,,
Alexey_Shchusev,nationality,,
Ayad_Allawi,nationality,,
Francis_Preston_Blair,party,,
Alastair_Brennan,position,,
Shane_Knuth,party,Katter's Australian Party,2011
Robert_Shaw_(British_actor),spouse,,
Ignacio_Maganto,position,,
Lester_Charles_King,nationality,,
William_H._Wadsworth,party,,
Janusz_Jankowski,nationality,,
Raquel_Welch,spouse,,
Aleksandr_Toryan,position,,
Abdul_Hamid_II,spouse,,
Saw_Thanda,spouse,Min Phalaung,1572
Alfred_Jensen,nationality,,
Maurine_Neuberger,spouse,Philip Solomon,1964
Mark_Kennedy_(footballer),position,,
James_Bevin,country,,
Julius_Raab,party,,
S._Sivanesan,position,,
Spruille_Braden,country,,
Raffaella_Baracchi,spouse,,
Anna_Lee,spouse,,
Kenneth_McClintock,party,,
Mary_Boleyn,spouse,,
Jerzy_Buzek,party,,
Justin_Anderson_(basketball),position,,
Sergei_Zelenov,position,,
Rufus_Rodriguez,party,,
William_Claflin,party,,
James_Yeaman,country,,
Marie_Stopes,spouse,,
James_Younghusband,position,,
Francis_E._Warren,country,,
Ruslan_Ishkinin,position,,
Cedric_Tillman_(Arizona_Rattlers),position,,
Maro_Itoje,position,,
Elliot_Johnson_(politician),party,Nationalist Party of Australia,1917
Rube_Brandow,position,,
Adolfo_Celi,spouse,,
Yun-Hwa_Peggy_Hsieh,nationality,,
Vidar_Riseth,position,,
Nan_Grey,spouse,,
Brad_Lohaus,position,,
Luke_P._Blackburn,party,,
Paul_Giles,position,,
Bobby_Moffat,position,,
Roman_Yezhov,position,,
Blairo_Maggi,party,,
John_Bidwell,party,,
Thomas_Finlayson_Henderson,country,,
Wong_Sing-chi,party,Third Side,2015
Mike_Nelms,position,,
Godelieve_Quisthoudt-Rowohl,nationality,,
Antoine_Carr,position,,
John_M._Caie,country,,
George_Georges,party,Independent,1986
Walter_Wearne,party,,
Phillip_Wellman,position,,
Sydney_George_Smith,party,,
Ben_Kingsley,spouse,,
Maria_Kursova,country,,
Artyom_Motov,position,,
Charles_the_Simple,spouse,,
Chris_Dangerfield,position,,
Dixie_Carter,spouse,,
William_Errington,nationality,,
Aleksandr_Podolyak,position,,
Dave_Hatton,position,,
Sean_Ekins,nationality,,
Michael_Breaugh,party,,
Matt_Busby,position,,
James_W._Deaderick,party,,
Humberto_De_la_Calle,country,,
James_Carney_(American_priest),nationality,,
Nasrollah_Entezam,party,,
Brian_Attley,position,,
Robert_Manwaring,nationality,,
Iolo_Goch,country,,
Iulian_Vladu,position,,
Kapsetaki_duo,nationality,,
Adam_Mania,nationality,,
Arsen_Papikyan,position,,
Anatol_Codru,nationality,,
Philip_Mitchell,country,,
Britt_Ekland,spouse,,
Merlin_Hull,party,,
Charles_Fitzpatrick,party,Liberal Party of Canada,1896
Agnes_of_Brandenburg,spouse,,
Tommy_F._Robinson,party,Republican Party (United States),1989
William_J._Mills,party,,
Leonid_Tkachenko_(footballer),position,,
Mike_Walker_(tennis),country,,
Alain_Elkann,nationality,,
Pamela_Mason,spouse,,
Johnny_Sandelson,nationality,,
Wes_Baynes,position,,
Noriyoshi_Sakai,position,,
David_Chernushenko,party,,
Peet_van_der_Walt,position,,
Nathan_Shepherd,position,,
Sanoh_Thienthong,party,Pheu Thai Party,2011
Malcolm_Barrass,position,,
Aleksandr_Vladimirovich_Gavrilov,position,,
Natascha_Artin_Brunswick,spouse,,
Nick_Leyva,position,,
Harvey_Catchings,position,,
Oliver_Winfield_Killam,party,,
Alain_Lamassoure,party,The Republicans (France),2015
Roberta_Weiss,spouse,,
Aleksandr_Rusinov,position,,
Peter_Shannel_Agovaka,party,"Ownership, Unity and Responsibility Party",2014
Lou_Molinet,position,,
Sergio_Llull,position,,
Tamara_Tikhonina,nationality,,
Patrick_Henry,party,,
Talisca,position,,
Darren_Huckerby,position,,
Victoria_Ruffo,spouse,,
Roman_Meleshko,position,,
Stanley_Ocitti,position,,
Aleksei_Trinitatskiy,position,,
Leo_Fiederer,position,,
Julien_Gerbi,nationality,,
Gregor_Robertson_(footballer),position,,
James_Wreford_Watson,nationality,,
Roman_Rusanovskyi,position,,
James_Wiseman,country,,
Thomas_Rogers_and_Anne_Rogers,nationality,,
Byreddy_Rajasekhar_Reddy,party,Rayalaseema Parirakshana Samithi,2013
Johan_Cruyff,position,,
Ebbie_Goodfellow,position,,
Doreen_Montgomery,country,,
Tilla_Durieux,spouse,,
Julia_Vorobieva,country,,
Sir_Richard_Wydeville,nationality,,
Wesley_Witherspoon,position,,
Mo'Nique,spouse,,
Giovanni_Gronchi,party,Christian Democracy (Italy),1943
2006_SK_Brann_season,position,,
Richard_Gere,spouse,,
Leonid_Koltun,position,,
Richard_Crouch,party,Australian Labor Party,1929
Rodica_Avasiloaie,nationality,,
Steve_Marlet,position,,
Lucy_of_Bolingbroke,spouse,,
Max_Hebditch,nationality,,
Sergei_Krutov,position,,
Jean_Seberg,spouse,,
Leonard_Schapiro,country,,
Richard_Edwards_(Australian_politician),party,Commonwealth Liberal Party,1909
Tatyana_Dmitrieva,nationality,,
Norrie_MacLaren,country,,
N._Gobalakrishnan,party,Independent,2011
John_Nicholl_(antiquary),nationality,,
Carlton_Massey,position,,
Emperor_Renzong_of_Song,spouse,,
Thomas_David_Petite,nationality,,
Thomas_Beekman,party,,
David_Amoo,position,,
Marc_Boulianne,party,,
Imata_Kabua,party,,
Jonas_Strifler,position,,
Dale_Barnstable,position,,
Hong_Kyung-suk,position,,
Margaret_Cheyne,nationality,,
Terrell_Stoglin,position,,
John_Bercow,party,,
Phil_Younghusband,position,,
Charles_Kennedy,party,Liberal Democrats,1988
Alex_Tyus,position,,
Scott_McDonald,position,,
E._M._S._Namboodiripad,party,Communist Party of India,1964
Francisco_Copado,position,,
Guo_Mingyue,position,,
Imran_Khan,spouse,,
Frank_Selvy,position,,
Brian_Hardy,country,,
Robert_of_Winchester,nationality,,
Danny_Buijs,position,,
Thomas_Stanesby,nationality,,
Carlos_Marichal,nationality,,
Ganna_Walska,spouse,,
Nikolai_Bulgakov,position,,
Jeff_Bate,party,Independent,1972
William_Harding_of_Baraset,nationality,,
Emily_McLaughlin,spouse,,
Dzhambulat_Dulayev,position,,
Leon_Jaworski,party,,
Sefnyn,country,,
Naomi_Foner_Gyllenhaal,spouse,,
Toney_Douglas,position,,
John_Drew_Barrymore,spouse,,
Jamon_Gordon,position,,
Theron_Akin,party,,
Alfredo_Griffin,position,,
Jimmy_Heale,position,,
Charlie_Rogers,position,,
Cheryl_Tiegs,spouse,,
Oliver_Westerbeek,position,,
Piotr_Jaroszewicz,party,Polish Workers' Party,1948
Ezer_Weizman,party,Israeli Labor Party,1991
Merle_Oberon,spouse,,
Fong_Pak_Lun,position,,
Giuseppe_Cossiga,party,Brothers of Italy,2012
Sak_Sutsakhan,country,,
Alexander_Goldin,country,,
Danny_Earls,position,,
Roula_Khalaf,nationality,,
Ajmal_Khattak,party,,
Corazon_Aquino,party,Laban,1982
Jimmie_Reese,position,,
Jane_Porter_(Tarzan),nationality,,
Torgeir_Bryn,position,,
Kakoli_Ghosh_Dastidar,party,,
Ksenia_Smetanenko,country,,
Howard_Hawks,spouse,,
Kamil_Zayatte,position,,
Flaminio_Piccoli,party,Rebirth of Christian Democracy,1997
Vladimir_Kuzhelev,position,,
Valentino_Telaubun,position,,
Rachel_Roberts_(actress),spouse,,
Jakub_Sobieski,spouse,,
Yaniv_Green,position,,
Jimmy_McNulty,spouse,,
Wan_Hisham_Wan_Salleh,party,,
Giannis_Maniatis,position,,
Timothy_Harris,party,People's Labour Party (Saint Kitts and Nevis),2013
Vladimir_Arnold,nationality,,
Lenny_Nangis,position,,
Yevgeny_Primakov,party,United Russia,2002
Maurice_Sutton,position,,
Vyacheslav_Hleb,position,,
Shafiu_Ahmed,position,,
Achiam,nationality,,
Joy_Davidman,spouse,,
Sergei_Ushakov_(footballer),position,,
Jack_Laviolette,position,,
John_Witherspoon,nationality,,
George_Mackay_(Australian_politician),party,United Australia Party,1931
Josh_Parker,position,,
Karol_Gruszecki,position,,
Brecht_Capon,position,,
Helene_Demuth,nationality,,
Diana_Wallis,party,Yorkshire Party,2015
Michael_Willette,party,Maine Democratic Party,2008
O._D._Thompson,position,,
Ronny_Rosenthal,position,,
Vadim_Filippov,position,,
Mohd_Farizal_Rozali,position,,
Toni_Bizaca,position,,
Helen_Chandler,spouse,,
Julius_Malema,party,Economic Freedom Fighters,2013
Ricardo_Tomasino,position,,
Azem_Vllasi,party,Social Democratic Party of Kosovo,2004
