Column1,Column2
http://dbpedia.org/resource/Mick_Bates_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ikechukwu_Kalu,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Lamar_Patterson,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ron_Wotus,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Guilherme_Milhomem_Gusmão,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Richard_de_Quincey,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Radu_Mazăre,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Benjamin_Hyett_II,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Ryan_O'Neal,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Joseph_Gallagher,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Jeff_Varem,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Paul_Marsh_(literary_agent),http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Valerio_Amoroso,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Charles_Pelham_Villiers,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Wilson_(priest),http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Fred_%22Curly%22_Morrison,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Fatma_Sultan_(daughter_of_Ahmed_I),http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Trevor_de_Cleene,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Weird_MC,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Anatol_Codru,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Frederica_of_Mecklenburg-Strelitz,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Timothy_Tyrrell,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/William_Neill_(poet),http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Shohei_Okuno,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Stella_Jantuan,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Jaroslav_Suchý,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Cuthred_of_Wessex,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/William_Harrison_(bishop),http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Yury_Romanenko,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Kamal_Ganzouri,http://dbpedia.org/ontology/party
"http://dbpedia.org/resource/John_N._Irwin,_II",http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Charles_Sumner,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Negroponte,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Billy_Kinard,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ralph_Wright_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/List_of_The_Game_characters,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Boutros_Boutros-Ghali,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Nathaniel_P._Banks,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Nathaniel_P._Banks,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Sam_Yorty,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Gregor_Arbet,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Brad_Scioli,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Isidor_Gunsberg,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Chan_Sze_Wing,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ben_Lyon,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Ion_Gigurtu,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Bob_Scarpitto,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Tony_Stevenson,http://dbpedia.org/ontology/position
