subj,p1,p2
http://dbpedia.org/resource/Jabriel_Washington,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Keith_Osik,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jiří_Charousek,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Juneric_Baloria,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Joseph_L._Erb,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Wesley_Snyder_(Texas),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Lúcio_Carlos_Lima_Rosa,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Zach_Makovsky,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Dimitris_Siovas,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Ben_Thomson_(ice_hockey,_born_1993)",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Dmytro_Vladov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Homer_Davidson,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Joseph_Mondello,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Maksim_Azovskiy,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yano_Anaya,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alen_Stanešić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Amanda_Rosario,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/István_Gyöngy,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Selime_İlyasoğlu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Corey_Stokes,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Haqqi_al-Azm,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Bjørn_Skaare,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Andrea_J._Prasow,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lyall_Woznesensky,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Magid_Mohamed,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Sundar_Das,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Eldar_Gasanov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mladen_Romić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mladen_Romić,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Mwape_Mialo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Željko_Tomić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Samih_Sawiris,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rembrandt_Flores,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Maria_Epes,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yossi_Gross,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Douglas_S._Steinbrech,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Willibald_Kreß,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Kevin_Campbell_(baseball),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Harrison_Smith_(American_football),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Deepika_Joshi-Shah,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Maureen_Larrazabal,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Chris_Austin,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Navid_Khosh_Hava,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jennifer_Tour_Chayes,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/William_Moncrief,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jason_T._Smith,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Cyril_Hamilton,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Hasan_bey_Aghayev,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Mehmet_Mehmet,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Milan_Rašić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Max_Jacobson,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alexander_Gurov_(boxer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jamie_Fleeman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Louise_Forsslund,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Louise_Forsslund,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Preeti_Gupta,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Luz_Valdez,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Gerald_Di_Pego,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lukáš_Urminský,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Hizgil_Avshalumov,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/António_José_Enes,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Ramón_Vecinos,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Prince_Friedrich_Wilhelm_of_Schleswig-Holstein-Sonderburg-Glücksburg,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Prince_Friedrich_Wilhelm_of_Schleswig-Holstein-Sonderburg-Glücksburg,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Jim_Harmon,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Adnan_Hrelja,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/W._B._Hopkins,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ellen_Cohen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jordan_Smith_(fighter),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tucker_Reed,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Judy_Grable,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yousif_Aljamal,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ian_McCoshen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Fatma_Gadri,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Luis_Raymund_Villafuerte,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Harry_Bain,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Fernando_Afonso_de_Albuquerque,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Fernando_Afonso_de_Albuquerque,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
"http://dbpedia.org/resource/Delino_DeShields,_Jr.",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tina_Park,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Markki_Stroem,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Scott_Mitchell_(offensive_lineman),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Howie_Shannon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yves_Dignadice,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Peter_Jones_(Oxford_University_cricketer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Noreen_Culhane,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Darius_D._Hare,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
"http://dbpedia.org/resource/John_Anderson,_Jr.",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Barry_Finegold,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Czesław_Zajac,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Marek_Tomana,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Florian_Kadriu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Atul_Kumar_Anjan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Božidar_Jelovac,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Evgeny_Menshov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Anthony_Stolarz,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Pierre_M'Pelé,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Irina_Saratovtseva,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Zaurbek_Baysangurov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Moven_Mahachi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Princess_Sophie_of_Baden,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Vineeth_Kumar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jemima_West,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Esteban_Casagolda,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Goran_Alar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bonnie_Maxon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nermin_Zolotić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alexis_Khazzaka,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Keston_Bledman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rūdolfs_Blaumanis,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rūdolfs_Blaumanis,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Josh_LeRibeus,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jackie_Mitchell,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mihran_Mesrobian,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ulisses_Garcia,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ryan_Villopoto,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Murtaz_Khurtsilava,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Casper_R._Taylor,_Jr.",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nikolaos_Georgiadis,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bhagya_Reddy_Varma,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Christian_Samba,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/David_Lowery_(director),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/J._T._Brown_(ice_hockey),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ben_Davidson_(politician),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Masoud_Zeraei,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Valerie_Vaz,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Miro_Katić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Dieudonné_Owona,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Adalbert_of_Saxony,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/John_Mihalic,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Júlio_Dantas,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Vicente_Álvarez,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Jamil_Hasanli,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/William_Braucher_Wood,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lyutvi_Mestan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nico_Pellatz,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Denise_Krepp,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Vasily_Shumov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Claire_Pettibone,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Amina_Dagi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Boris_Cmiljanić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Antonio_Sabàto,_Jr.",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Eldar_Namazov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tadas_Labukas,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Stefan_Langwieder,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lisandro_Trenidad,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Benjamin_Tetteh,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jordan_Hill_(basketball),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Gustavo_González_Hernández,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ryan_Seymour,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jimmie_Giles,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Regla_Torres,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kidumu_Mantantu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Donna_Howard,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Wally_O'Neill,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kid_Kaplan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nedim_Hasanbegović,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Chad_Anderson,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jack_Hillen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jodie_Meeks,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Moala_Tautuaa,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Heinrich_VII,_Prince_Reuss_of_Köstritz",http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Sharna_Burgess,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jusuf_Buxhovi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Karl_Slover,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Diane_Caldwell,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Edwin_A._Gibson,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Johan_Pettersson_(footballer_born_1989),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Stacey_Campfield,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Stefan_Popovski-Turanjanin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ruslan_Tleubayev,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rustam_Khan_Khoyski,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Prospero_Amatong,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Camilo_Ceballos,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yuri_Pavlov_(painter),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/David_Dolníček,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Raman_Hui,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jelle_ten_Rouwelaar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/N.K._Premachandran,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Marshall_(filmmaker),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Thomas_Dulorme,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Henry_Gerber,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/W._Ken_Martinez,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ernest_T._Attwell,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Igor_Mostarlić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Ghindia,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Ghindia,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Neville_Meade,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Sandi_Lovrić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Daniel_J._Bernstein_(businessman),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Mukhtor_Kurbonov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Avianca_Böhm,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tang_Junyi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tang_Junyi,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/François_Hamelin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/George_Went_Hensley,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Javeria_Abbasi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Steve_Mariotti,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Petr_Mainer,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lakyn_Heperi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/William_Watson_(writer),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Nick_Popaditch,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mallu_Swarajyam,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lucas_Luetge,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ken_Upchurch,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Steve_McKinney_(skier),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Steve_McKinney_(skier),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Xavier_Gravelaine,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Zdeněk_Čáp,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Róbert_Richnák,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Cheng_Yiu-tong,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ron_Shock,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Anatoli_Badretdinov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alfredo_Narciso,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Manuel_Ortiz_(boxer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tem_Hansen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Su_Yeong-chin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Murtaz_Daushvili,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Keith_Butler_(baseball),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Wanis_al-Qaddafi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Aleksandar_Andrejević_(basketball),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Artūrs_Kulda,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
