Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Jere_T._Humphreys,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Anthony_Leiserowitz,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/John_Hall_(New_York_politician),almaMater,Research,dbot_rules,**
http://dbpedia.org/resource/Emanuele_Del_Vecchio,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Manson_Benedict,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Sidney_Loeb,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Ching_Arellano,deathPlace,Cities_of_the_Philippines,dbot_rules,**
http://dbpedia.org/resource/Rodney_S._Quinn,deathPlace,New_England_town,dbot_rules,**
http://dbpedia.org/resource/Varalaxmi_Sarathkumar,birthPlace,Megacity,dbot_rules,**
http://dbpedia.org/resource/Gloria_Macapagal_Arroyo,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Charles_H._Lewis,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Camm_Morton,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Debra_Bowen,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Yen_Teh-fa,almaMater,Military_academy,dbot_rules,**
http://dbpedia.org/resource/John_F._Remondi,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Michael_J._Garcia,almaMater,University,dbot_rules,**
http://dbpedia.org/resource/Nancy_M._Amato,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Orson_Swindle,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Gale_D._Candaras,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Jacqueline_Vietti,almaMater,State_university_system,dbot_rules,**
