subject,property,current_or_latest,start_time
Richard_D._Zanuck,spouse,Linda_Harrison_(actress),1969-01-01T00:00:00Z
William_Harrison_(bishop),country,,
Sweyn_Forkbeard,spouse,,
Christine_Antorini,party,,
John_M._Parker,party,,
Martin_Scorsese,spouse,Barbara_De_Fina,1985-01-01T00:00:00Z
Elizabeth_Dole,party,Republican_Party_(United_States),1975-01-01T00:00:00Z
Thomas_Raines,party,,
Max_Evans_(Roswell),spouse,,
Ferit_Melen,party,,
William_Logan_(author),country,,
Marcelo_Ebrard,party,,
Menna_Richards,country,,
Peter_Weir_(politician),party,,
Marcello_Alencar,party,,
Bob_Smith_(American_politician),party,,
William_McKinley,country,,
John_S._Treen,party,,
Kim_Geun-tae,party,,
Gene_Kelly,spouse,Jeanne_Coyne,1960-01-01T00:00:00Z
Robert_Menzies,party,,
Tisha_Campbell-Martin,spouse,Duane_Martin,1996-01-01T00:00:00Z
Murad_II,spouse,,
John_Wattie,country,,
Alice_Dunbar_Nelson,spouse,Paul_Laurence_Dunbar,1889-01-01T00:00:00Z
R._D._Low,country,,
Sanjay_Singh,party,,
Frank_Fasi,party,,
Martha_Llwyd,country,,
Vladimir_Lenin,party,Communist_Party_of_the_Soviet_Union,1918-01-01T00:00:00Z
Rosemarie_Arenas,party,,
Ed_Bethune,party,,
Omer_St._Germain,party,,
William_Hutchinson_(Australian_politician),party,,
Perth_Martyrs,country,,
Justin_Lanning,country,,
Bernard_Finnigan,party,,
Karen_Morley,spouse,Lloyd_Gough,1943-01-01T00:00:00Z
Ian_Wilson_(priest),country,,
Gerd_Leers,party,,
Basuki_Tjahaja_Purnama,party,,
Evan_Owen_Allen,country,,
John_Weld,spouse,Gigi_Parrish,1937-01-01T00:00:00Z
Leopoldo_Figueroa,party,,
Lorenzo_Lamas,spouse,Shauna_Sand,1996-01-01T00:00:00Z
Norman_E._Brinker,spouse,Nancy_Brinker,1981-01-01T00:00:00Z
Vidkun_Quisling,party,Nasjonal_Samling,1933-01-01T00:00:00Z
Margaret_of_Parma,spouse,,
Anna_Leibbrand,party,,
Stephanus_Schoeman,country,,
Susan_Hampshire,spouse,Eddie_Kulukundis,1981-01-01T00:00:00Z
Nolan_Mettetal,party,,
Frankie_Gan_Joon_Zin,party,,
Silvio_Berlusconi,party,Forza_Italia_(2013),2013-11-16T00:00:00Z
Henry_K._Smith,party,,
Ali_Attalah_Obeidi,country,,
Nexhat_Daci,party,,
Kim_Stanley,spouse,Alfred_Ryder,1958-01-01T00:00:00Z
Allan_Arbus,spouse,Mariclare_Costello,1977-01-01T00:00:00Z
Dafydd_Jones_(Dewi_Dywyll),country,,
Donald_Sutherland_(politician),party,,
Stuart_Reid_(Scottish_historical_writer),country,,
John_D._Mackay,country,,
Peter_Charles_Gaillard,country,,
Tudur_ap_Gwyn_Hagr,country,,
Bernardo_Leighton,party,,
David_Hermelin,country,,
Alexander_Fraser_of_Touchfraser_and_Cowie,country,,
S._P._Adithanar,party,,
Gary_Pritchard,country,,
Makiko_Tanaka,party,,
Will_Schuester,spouse,,
Stanislav_Hurenko,party,,
Gilda_Radner,spouse,Gene_Wilder,1984-01-01T00:00:00Z
John_Chanter,party,,
Gerhard_Dengler,party,,
Robert_Downey_Jr.,spouse,Susan_Downey,2005-08-27T00:00:00Z
Norodom_Marie,party,,
William_Nicol_(surgeon),country,,
Judith_Holzmeister,spouse,Bruno_Dallansky,1959-01-01T00:00:00Z
Anna_Soubry,party,,
Hermann_Nuding,party,,
George_B._McClellan,country,,
Walter_Q._Gresham,party,,
Joanna_Moore,spouse,Ryan_O'Neal,1963-04-03T00:00:00Z
Kunigunda_of_Halych,spouse,,
Arvid_Olsson,party,,
Esmat_Dowlatshahi,spouse,,
Rob_Merrifield,party,,
Joseph_E._Davies,country,,
Fazlul_Qadir_Chaudhry,party,,
Melville_Clyde_Kelly,party,,
Bayin_Htwe,spouse,,
Thayer_Melvin,party,,
Brian_Walsh_(politician),party,,
William_Story_(Australian_politician),party,,
Samuel_B._Maxey,country,,
Tom_Thabane,party,,
John_Fian,country,,
Mal_Colston,party,,
William_Webster_(Dean_of_Aberdeen_and_Orkney),country,,
Orris_S._Ferry,party,,
John_Hoeven,party,Republican_Party_(United_States),1998-01-01T00:00:00Z
Salah_Jadid,party,,
Moses_Gabb,party,,
George_S._Messersmith,country,,
Ma_Qi,country,,
Tommy_Lorne,country,,
John_Edwards_(Pennsylvania_politician),party,,
Jeremy_Thorpe,party,,
Josh_Evans_(film_producer),spouse,Roxy_Saint,2012-01-01T00:00:00Z
Bud_Miller,party,,
Hein_Roethof,party,,
Terry_Hayes_(politician),party,,
Marge_Champion,spouse,Boris_Sagal,1977-01-01T00:00:00Z
Mieszko_I_of_Poland,spouse,Oda_of_Haldensleben,0979-01-01T00:00:00Z
James_Couper_(astronomer),country,,
Jack_Elder,party,,
Peter_Davies_(politician),party,,
R._Radhakrishnan_(politician),party,,
Theodore_Lyman_(Massachusetts),country,,
Rex_Ingram_(director),spouse,Alice_Terry,1921-01-01T00:00:00Z
Amasa_Walker,party,,
George_II_of_Imereti,spouse,,
William_John_Ward,party,,
Mathias_Chikawe,party,,
Meilyr_ap_Gwalchmai,country,,
Edle_Hartmann,spouse,,
Sammy_Davis_Jr.,spouse,Altovise_Davis,1970-01-01T00:00:00Z
Mary_Arundell_(courtier),spouse,,
Stephen_C._Phillips,party,,
Adib_Shishakli,party,,
Newton_Rowell,party,,
Arthur_Sims,country,,
Hamad_Rashid_Mohamed,party,,
Cristian_Popescu_Piedone,party,National_Union_for_the_Progress_of_Romania,2012-01-01T00:00:00Z
Ernie_Isley_(politician),party,,
Henry_Adams_Bullard,party,,
Cai_E,party,,
Sigismund_I_the_Old,spouse,,
Esperanza_Aguirre,party,,
Ruth_Chatterton,spouse,George_Brent,1932-01-01T00:00:00Z
Firdous_Ashiq_Awan,party,,
Peter_I_of_Portugal,spouse,Inês_de_Castro,1354-01-01T00:00:00Z
Vladislaus_II_of_Hungary,spouse,Anne_of_Foix-Candale,1502-09-29T00:00:00Z
Arthur_Franke,party,,
John_Wood_(explorer),country,,
Jean-Pierre_Fourcade,party,,
Heraclius_II_of_Georgia,spouse,,
Carty_Salmon,party,,
Donald_Campbell_(British_Army_officer),country,,
Ron_Liepert,party,,
Grigoris_Lambrakis,party,,
Stuart_Cosgrove,country,,
David_de_la_Hay,country,,
Giulio_Andreotti,party,,
Mario_Laframboise,party,,
Percy_Heggaton,party,,
Peter_the_Great,spouse,Eudoxia_Lopukhina,1689-02-06T00:00:00Z
Saroj_Dutta,party,,
Ian_McClelland,party,,
Hannie_van_Leeuwen,party,Christian_Democratic_Appeal,1980-10-11T00:00:00Z
Ashton_Kutcher,spouse,Mila_Kunis,2012-01-01T00:00:00Z
Osbourne_Fleming,party,,
Thomas_Richards_(historian),country,,
John_Franklin_Miller_(senator),country,,
John_Hampden_Burnham,party,,
John_C._Atkins,party,,
Fay_Wray,spouse,Robert_Riskin,1942-01-01T00:00:00Z
Lave_Knud_Broch,party,,
Ramsay_Bolton,spouse,,
Faye_Emerson,spouse,Skitch_Henderson,1950-01-01T00:00:00Z
Donald_Sutherland,spouse,Francine_Racette,1972-01-01T00:00:00Z
Roald_Halvorsen,party,,
Hall_Bartlett,spouse,Rhonda_Fleming,1978-01-01T00:00:00Z
Nathan_Fletcher,party,,
Otto_of_Stolberg-Wernigerode,country,,
Eleanor_Kasrils,country,,
John_Derek,spouse,Bo_Derek,1976-01-01T00:00:00Z
Gaston_Caperton,spouse,,
Elizabeth_Shields,party,,
Geraldine_Page,spouse,Rip_Torn,1963-01-01T00:00:00Z
Soe_Min_Kodawgyi,spouse,,
Thomas_D._Eliot,party,,
Pablo_Tecson,party,,
Horace_Everett,party,,
Donald_J._McConnell,country,,
Taito_Phillip_Field,party,,
Zine_El_Abidine_Ben_Ali,party,,
Mary_Bono,spouse,Sonny_Bono,1986-02-01T00:00:00Z
Ion_Suruceanu,party,,
Maria_Mourani,party,,
Nicolas_Sarkozy,spouse,Carla_Bruni,2008-02-02T00:00:00Z
Mike_Gabbard,party,Democratic_Party_(United_States),2007-01-01T00:00:00Z
Romano_Prodi,party,,
Lorenzo_English,party,,
Victoria_Donda,party,,
Sherlock_James_Andrews,party,,
Morrison_Mann_MacBride,party,,
Joan_Finney,party,Democratic_Party_(United_States),1974-01-01T00:00:00Z
T._Glynne_Davies,country,,
Valentina_Golubenko,country,,
Victor_Catan,party,,
Jim_Anderton,party,,
Ruth_Ford_(actress),spouse,Zachary_Scott,1952-01-01T00:00:00Z
James_Scarth_Combe,country,,
Walter_C._Ploeser,country,,
David_Renton,party,,
Giorgio_Mammoliti,party,,
John_Page_(Virginia_politician),country,,
Maggie_Smith,spouse,Beverley_Cross,1975-01-01T00:00:00Z
Alan_DeSousa,party,,
Vera_Farmiga,spouse,Renn_Hawkey,2008-01-01T00:00:00Z
Carola_B._Eisenberg,spouse,,
Viktor_Ilyukhin,party,,
Raymond_Chan_Chi-chuen,party,,
Bobby_Molloy,party,,
Maia_Chiburdanidze,country,,
Pakalitha_Mosisili,party,,
Idi_Amin,country,,
Ronald_I._Spiers,country,,
Harry_Lane,party,,
Antonio_Martino,party,,
John_Lindsay,party,,
Debbie_Arnold,spouse,David_Janson,1989-01-01T00:00:00Z
David_Greig_(landowner),country,,
Arthur_St._Clair,country,,
Jack_E._Robinson_III,party,,
Mae_Murray,spouse,Robert_Z._Leonard,1918-01-01T00:00:00Z
Rhys_Hayden,country,,
Oscar_Drouin,party,,
Frank_L._Roberts,spouse,,
Margaret_Beauchamp_of_Bletso,spouse,,
James_Young_(director),spouse,,
Russell_Copeman,party,Coalition_Montréal,2013-01-01T00:00:00Z
David_Zuckerman_(politician),party,,
Charles_Ballantyne,party,,
Kazimierz_Mijal,party,Communist_Party_of_Poland_(Mijal),1965-01-01T00:00:00Z
Jimmy_Murrison,country,,
Susan_Bay,spouse,John_Schuck,t548554532
Tom_O'Halleran,party,Democratic_Party_(United_States),2015-01-01T00:00:00Z
Pervez_Musharraf,party,,
Peter_Wright_(tennis),country,,
Lori_March,spouse,,
Philippe_Gosselin,party,,
Nur_Jahan,spouse,,
Kamal_Hossain,party,,
James_Shankar_Singh,party,,
Rosalba_Ciarlini,party,,
Olivier_Besancenot,party,,
Llawdden,country,,
William_de_Graham,country,,
Cameron_R._Hume,country,,
Muriel_Casals_i_Couturier,party,Together_for_Yes,2015-01-01T00:00:00Z
Drago_Prgomet,party,,
Htilominlo,spouse,,
Ephraim_Cutler,party,,
Paulo_de_Morais,party,Independent_politician,2013-01-01T00:00:00Z
Lysimachus,spouse,,
Bingu_wa_Mutharika,spouse,,
Hasan_Mushaima,party,,
John_C._Breckinridge,country,,
Kenneth_Rush,country,,
Roland_Mathias,country,,
Denis_Naughten,party,,
William_Leiper,country,,
Robyn_Lambley,party,,
Muammar_Gaddafi,party,,
Owen_Carron,party,,
Alexander_Cheyne,country,,
Gaston_Defferre,party,,
Mykola_Azarov,party,,
Len_Webber,party,,
Serge_Grouard,party,,
Amado_Boudou,party,,
James_Domville,party,,
Ralph_R._Caputo,party,,
Albert_D._Bosson,party,,
Maria_Enriquez_de_Luna,spouse,,
Elsie_Wayne,party,,
Marie-Louise_Ekman,spouse,Gösta_Ekman,1989-01-01T00:00:00Z
Carl_Fredrik_Pechlin,party,,
Margaret_Illington,spouse,,
Clark_Gable,spouse,Sylvia_Ashley,1949-01-01T00:00:00Z
Alexander_Ipatov,country,,
Alexander_Burnett_of_Leys,country,,
Chester_McLure,party,,
Maria_de_La_Cerda_y_de_Lara,spouse,,
Ensign_H._Kellogg,party,,
Donald_Tusk,party,,
Tadeusz_Mazowiecki,party,,
Jimmy_Boyle_(artist),country,,
Murad_III,spouse,,
Lisa_Fonssagrives,spouse,Irving_Penn,1950-01-01T00:00:00Z
Faye_Wong,spouse,Li_Yapeng,2005-01-01T00:00:00Z
Hedy_Lamarr,spouse,Teddy_Stauffer,1951-01-01T00:00:00Z
Elisha_Harris,party,,
Gloria_Guinness,spouse,,
George_P._Fisher,party,,
Melvyn_Levitsky,country,,
Robert_Brough,country,,
Elizabeth_Paulet,spouse,,
Paul_Golding,party,Britain_First,2011-01-01T00:00:00Z
Princess_Anastasia_of_Montenegro,spouse,Grand_Duke_Nicholas_Nikolaevich_of_Russia_(1856–1929),1907-05-12T00:00:00Z
Dennis_Berry_(director),spouse,Anna_Karina,1982-01-01T00:00:00Z
Samuel_Charters_(Canadian_politician),party,,
Sawar_Khan,country,,
Sidney_Johnston_Catts,party,,
Paula_Stewart,spouse,Jack_Carter_(comedian),1961-01-01T00:00:00Z
Violante_of_Vilaragut,spouse,,
Rita_Johnston,party,,
Athina_Livanos,spouse,Stavros_Niarchos,1971-01-01T00:00:00Z
Anton_Kovalyov,country,,
Georgi_Bliznashki,party,,
M._A._Manickavelu_Naicker,party,,
Kristin_Nelson,spouse,Mark_Tinker,1988-04-16T00:00:00Z
Kim_Seung-woo,spouse,Lee_Mi-yeon,1995-01-01T00:00:00Z
Carole_Bayer_Sager,spouse,Burt_Bacharach,1982-01-01T00:00:00Z
Spencer_Chandra_Herbert,party,,
Tom_Moore_(actor),spouse,Renée_Adorée,1921-01-01T00:00:00Z
Jane_How,spouse,Richard_Durden,1996-01-01T00:00:00Z
Vasilios_Kotronias,country,,
Benhur_Salimbangon,party,,
Edward_Reid,country,,
Robert_Wilcox_(actor),spouse,Diana_Barrymore,1950-01-01T00:00:00Z
Thomas_Gardyne,country,,
Noe_Ramishvili,party,,
Gisela_Kallenbach,party,,
Zoe_Konstantopoulou,party,,
Ladislas_Poniatowski,party,,
Anthony_Newley,spouse,Joan_Collins,1963-01-01T00:00:00Z
Benita_Hume,spouse,George_Sanders,1959-01-01T00:00:00Z
Andrew_Theophanous,party,,
Ali_Yahya,country,,
Mujiv_Sabbihi_Hataman,party,,
Julie_Andrews,spouse,Blake_Edwards,1969-01-01T00:00:00Z
Cristina_Ferrare,spouse,Anthony_Thomopoulos,1985-01-01T00:00:00Z
Robert_V._Keeley,country,,
Ali_Larter,spouse,Hayes_MacArthur,2009-08-01T00:00:00Z
Peter_Koo,party,,
Constance_of_Antioch,spouse,,
Petr_Pithart,party,,
DeWolf_Hopper,spouse,Hedda_Hopper,1913-01-01T00:00:00Z
S._S._Ramasami_Padayatchiyar,party,,
Denis_Chang,party,,
Eden_George,party,,
Rodolfo_Nin_Novoa,party,,
Robert_William_Wilcox,country,,
Louise_de_Coligny,spouse,,
David_Koch,party,,
Gabriel_Duvall,party,,
Harold_L._Ickes,party,,
MaryAnn_Mihychuk,party,,
Andrew_Hardie_(radical),country,,
Owain_Owain,country,,
Adam_Giles,party,,
Li_Jinjun,country,,
Donald_Trump,spouse,Melania_Trump,2005-01-22T00:00:00Z
Ashoke_Kumar_Sen,party,,
Maria_of_Montpellier,spouse,,
Princess_Victoria_of_Saxe-Coburg-Saalfeld,spouse,,
Harold_Hird,party,,
Mahlon_Dickerson,party,,
Baldev_Singh,party,,
Leung_Kwok-hung,party,,
Neville_Bonner,party,,
Marina_Mniszech,spouse,,
Alan_Cowie,country,,
Will_Wilson,party,,
Anand_Paranjpe,party,,
Benjamin_Walker_(actor),spouse,Kaya_Scodelario,2015-01-01T00:00:00Z
Axel_Springer,spouse,Friede_Springer,1978-01-01T00:00:00Z
William_Duff_(writer),country,,
John_Hayes_(Australian_politician),party,,
Albert_Palmer_(American_politician),party,,
Sergio_Onofre_Jarpa,party,,
Michele_Sindona,party,,
Percy_Mockler,party,,
Robert_Harris_(Pennsylvania_politician),party,,
Basil_McCrea,party,,
Sonny_Leitch,country,,
Alexander_Chalmers_(mayor_of_Warsaw),country,,
Gruffudd_Hiraethog,country,,
Boots_Mallory,spouse,Herbert_Marshall,1947-01-01T00:00:00Z
Henry_Underwood,party,,
Wilfred_Currie,country,,
John_Robison_(inventor),country,,
Edward_Evans_(poet),country,,
Michael_Wiedenkeller,country,,
Thorbjorn_Thorsteinsson,country,,
Keir_Dullea,spouse,Margot_Bennett_(actress),1960-01-01T00:00:00Z
Arlene_Foster,party,,
Max_Maurenbrecher,party,,
Lee_J._Cobb,spouse,Helen_Beverley,1940-02-01T00:00:00Z
Victor_Sumulong,party,,
Gaafar_Nimeiry,party,,
Huang_Chen-ya,party,,
Claude-Emmanuel_de_Pastoret,party,,
Edward_H._Krebs_(Pennsylvania_politician),party,,
William_A._Rusher,party,,
Leopoldo_Calvo-Sotelo,party,,
Simone_Lang,country,,
Nikol_Pashinyan,party,,
Thomas_Metcalfe_(Kentucky),party,,
Luis_Abinader,party,,
Peter_M._Neal,party,,
Charles_Maclaren,country,,
Jordan_E._Cravens,party,,
Ghulam_Jilani_Khan,country,,
Katherine_Arthur_Behenna,country,,
Celso_Pitta,party,,
Yasuo_Ichikawa,party,,
John_Perkins_(Australian_politician),party,,
Alexander_Blackwell,country,,
Gustav_Mayer,party,,
Stanley_Bruce,party,,
Itamar_Franco,party,,
Jin_Yan,spouse,Wang_Renmei,1934-01-01T00:00:00Z
Elena_Sedina,country,,
Diane_Gerencser,country,,
William_Abraham_(trade_unionist),party,,
Maria_Nikitochkina,country,,
George_Henderson_(bishop),country,,
Hiram_Blanchard,party,,
Panagiotis_Lafazanis,party,,
Lisset,spouse,Lisardo,2008-01-01T00:00:00Z
Marcello_Dell'Utri,party,,
Angus_King,party,,
Robert_Bernard_Hall,party,,
Priscilla_Leung,party,,
John_Lyng,party,,
Seymour_J._Farmer,party,,
Chua_Jui_Meng,party,,
Ajay_Kumar_(politician),party,,
Alexander_Goldin,country,,
Hans_Enoksen,party,,
Antonio_Colorado,party,,
Walter_de_Voil,country,,
Rouville_Beaudry,party,,
George_Gregory_Smith,country,,
Edgar_Savisaar,party,,
Brooke_Shields,spouse,Chris_Henchy,2001-04-04T00:00:00Z
William_Fleming_(Australian_politician),party,,
Christian_Watt,country,,
John_Eldon_Gorst,party,,
Elbert_Hubbard,spouse,Bertha_Crawford_Hubbard,1904-01-01T00:00:00Z
John_Dalrymple_(political_writer),country,,
Ferenc_Baja,party,,
John_Schofield,country,,
Prince_Christopher_of_Greece_and_Denmark,spouse,,
Lucinda_Shaw_Stewart,country,,
Newton_Cannon,party,,
Ronald_Chow,party,,
Mark_L._Mendoza,party,,
Taslima_Nasrin,spouse,Nayeemul_Islam_Khan,1990-01-01T00:00:00Z
Sawlu,spouse,,
Francisco_de_Paula_Rodrigues_Alves,party,,
Rosa_Luxemburg,party,,
Eveline_Widmer-Schlumpf,party,Conservative_Democratic_Party_of_Switzerland,2008-01-01T00:00:00Z
Oscar_A._Swenson,party,,
Carlos_Menem,spouse,Cecilia_Bolocco,2001-05-26T00:00:00Z
William_Smith_(priest),country,,
Franck_Riester,party,,
Albert_Einstein,spouse,Mileva_Marić,1903-01-16T00:00:00Z
Austin_Currie,party,,
Mark_Rosenberg,spouse,Lauren_Shuler_Donner,1980-01-01T00:00:00Z
Anne_Igartiburu,spouse,Pablo_Heras-Casado,2015-01-01T00:00:00Z
Eleanor_of_Austria,spouse,Francis_I_of_France,1530-01-01T00:00:00Z
George_Cole_(Australian_politician),party,,
Katharine_O'Shea,spouse,,
David_W._Dickinson,party,,
Ralph_Barton,spouse,,
Nalinaksha_Sanyal,party,,
Teresa_Wright,spouse,Robert_Anderson_(playwright),1959-01-01T00:00:00Z
Isaac_C._Bates,party,,
Pwa_Saw_of_Thitmahti,spouse,,
Iva_Campbell_Fallis,party,,
Marjorie_Daw_(actress),spouse,Myron_Selznick,1929-01-01T00:00:00Z
Maitland_Mackie,country,,
Imre_Szekeres,party,,
Veronica_Lake,spouse,John_S._Detlie,1940-09-25T00:00:00Z
Rhys_Nanmor,country,,
Koriki_Jojima,party,,
Gilbert_Chandler,party,,
Booker_T._Washington,spouse,Margaret_Murray_Washington,1893-01-01T00:00:00Z
Juan_Manuel_de_Rosas,party,,
John_Mackintosh_Howie,country,,
Tony_Tirabassi,party,,
James_S._Rollins,party,,
Grigore_Cobzac,party,,
Lau_Chin-shek,party,Democratic_Party_(Hong_Kong),1994-01-01T00:00:00Z
Boonchu_Rojanastien,party,,
Albert_Finney,spouse,Anouk_Aimée,1970-08-07T00:00:00Z
Jean-Paul_Fournier,party,,
James_Alexander_Calder,party,,
Luis_Alberto_Moreno,country,,
Millie_Perkins,spouse,Dean_Stockwell,1960-01-01T00:00:00Z
Rafael_Nieto_Navia,country,,
Alvin_M._Owsley,country,,
Juhi_Babbar,spouse,Anup_Soni,2011-01-01T00:00:00Z
Paul_Jones_(Australian_politician),party,,
Taylor_G._Belcher,country,,
Vladimir_Putin,party,Our_Home_–_Russia,1995-05-01T00:00:00Z
Ben_Carson,party,Republican_Party_(United_States),2014-01-01T00:00:00Z
Bryan_Forbes,spouse,Nanette_Newman,1955-01-01T00:00:00Z
Joseph_Vardon,party,,
Alexandru_Oleinic,party,,
Christian_Rakovsky,party,,
Matthew_Talbot_Baines,party,,
Ganga_Nayar,party,,
John_Gray_(Irish_politician),party,,
Tom_Lewis_(Australian_politician),country,,
August_Rei,party,,
Phelps_Phelps,party,,
Olaf_Tryggvason,spouse,,
Benny_Abante,party,,
Juliet_Stuart_Poyntz,party,,
Jeffrey_Lam,party,,
Hans_Irvine,party,,
Martin_I_of_Sicily,spouse,,
Thomas_Swann,party,,
Tiffany_Hyden,country,,
Tielman_Roos,party,,
Francesco_Saverio_Nitti,party,,
Warren_Buffett,spouse,Susan_Buffett,1952-04-19T00:00:00Z
George_Perkins_Marsh,party,,
Martin_Hanlin,country,,
Nigel_Paul_Villarete,party,,
James_McColl_(Australian_politician),party,,
William_Lindsay_Scruggs,country,,
Carson_Wen,party,,
Eva_Henning,spouse,Toralv_Maurstad,1954-01-01T00:00:00Z
George_Christensen_(politician),party,,
Wilson_S._Kennon,party,,
Richard_Harris,spouse,Ann_Turkel,1974-06-07T00:00:00Z
Henry_Liston,country,,
John_A._Calhoun,country,,
Abdul_Aziz_al-Hakim,party,,
Claude_Richmond,party,,
Giuliano_Amato,party,,
Vitali_Klitschko,party,Petro_Poroshenko_Bloc_%22Solidarity%22,2015-08-28T00:00:00Z
Nora_Eddington,spouse,Dick_Haymes,1949-07-17T00:00:00Z
Monika_Kapil_Mohta,country,,
Kaley_Cuoco,spouse,Ryan_Sweeting,2013-12-31T00:00:00Z
Imre_Zichy,country,,
Michael_Considine,party,,
Virginia_McKenna,spouse,Bill_Travers,1957-09-18T00:00:00Z
Pierre_Paquette,party,,
Michael_Bruxner,country,,
Peter_Goldring,party,,
Liza_Frulla,party,,
Kunio_Lemari,party,,
Daoguang_Emperor,spouse,,
Giovanni_Nicotera,party,,
Louis_the_Pious,spouse,,
Russell_Hunter,spouse,Una_McLean,1991-01-01T00:00:00Z
Harry_Lawrence,party,,
D._D._Sheehan,party,,
Lord_Lieutenant_of_Berwickshire,country,,
Mia_Farrow,spouse,André_Previn,1970-01-01T00:00:00Z
Reasin_Beall,party,,
Michael_J._Fox,spouse,Tracy_Pollan,1988-01-01T00:00:00Z
Clara_Chou,party,,
Tim_Barnett_(politician),party,,
Allene_Tew,spouse,,
Lady_Elizabeth_Percy,spouse,,
Louise_Stanley,spouse,,
Julian_Trevelyan,spouse,,
Janet_Lee_Bouvier,spouse,Hugh_D._Auchincloss,1942-01-01T00:00:00Z
Movita_Castaneda,spouse,Marlon_Brando,1960-01-01T00:00:00Z
John_Burnett_(advocate),country,,
Jack_Woods_(priest),country,,
John_Galbraith_(Pennsylvania_politician),party,,
William_Burnham_Woods,party,,
June_Lang,spouse,John_Roselli,1940-01-01T00:00:00Z
Ye_Qianyu,spouse,Wang_Renmei,1955-01-01T00:00:00Z
Robert_MacKillop,country,,
David_Prowse_(politician),party,,
Harry_Black_(politician),party,,
Mamintal_A.J._Tamano,party,,
Theodore_I_Laskaris,spouse,,
Niall_O'Gallagher,country,,
Colin_Dowdeswell,country,,
Matsudaira_Katamori,spouse,,
John_Wilson_(priest),country,,
John_Brough,party,,
John_Creswell,party,,
Donald_MacDougall,country,,
John_Gorton,party,,
Theodor_Heuss,party,,
Marie-Christine_Dalloz,party,,
Shin_Bo-Me,spouse,,
