Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Bingo-Ochiai_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Barra_Grande_Hydroelectric_Power_Plant,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/South_Lewis_County_Airport,location,City,dbot_rules,**
http://dbpedia.org/resource/Kotake-mukaihara_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/SmartTrack,location,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Zhongxiao_Fuxing_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Teles_Pires_Dam,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Lucca_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Milwaukee_Clipper__SS_Milwaukee_Clipper_passenger_steamship__1,location,City,dbot_rules,**
http://dbpedia.org/resource/Western_railway_elevated_corridor,location,Metropolis,dbot_rules,**
http://dbpedia.org/resource/Tallinn–Tapa_railway,operatedBy,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/Blue_and_Green_Lines_(Cleveland),location,City,dbot_rules,**
http://dbpedia.org/resource/Quiet_Dell_School,location,Unincorporated_area,dbot_rules,**
http://dbpedia.org/resource/Gemünden_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Gemünden_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/North_Point_Church,location,City,dbot_rules,**
http://dbpedia.org/resource/Xingtang_Jie_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Heiwadai_Station_(Tokyo),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Salzburg_Hauptbahnhof,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Salzburg_Hauptbahnhof,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Center-Kita_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Middlesex_Fells_Reservation_Parkways,location,City,dbot_rules,**
http://dbpedia.org/resource/Kufstein_railway_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Kufstein_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/HA._19_(Japanese_Midget_Submarine)__HA._19_midget_submarine__1,location,City,dbot_rules,**
http://dbpedia.org/resource/New_Chitose_Airport,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Pavonia_Terminal,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Heilbronn_Hauptbahnhof,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Wakayama_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Qizhang_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Kanamechō_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Fukagawa_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Ozark_Medieval_Fortress,location,City,dbot_rules,**
http://dbpedia.org/resource/Mitsukoshimae_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Nanjing_Fuxing_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Taishibashi-Imaichi_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Yeonsan_Station_(Busan),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Trieste_Centrale_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Hiroshima_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Thrissur_railway_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Mercato_San_Severino_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Miyoshi_Station_(Hiroshima),servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Park_Avenue,location,Borough_(New_York_City),dbot_rules,**
http://dbpedia.org/resource/Nagata_Station_(Osaka),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Nagatachō_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Highway_427_BRT,location,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Shin-Fukui_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Bebra_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Bebra_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Kita-Senju_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Andean_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Andean_Railway,location,City,dbot_rules,**
http://dbpedia.org/resource/Dorasan_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Dorasan_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Tao_Poon_MRT_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/AIA_Central,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Inderlok_metro_station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Banqiao_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Takaoka_Station_(Toyama),servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Kwasa_Damansara_station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Manchester_United_Football_Ground_railway_station,location,Metropolitan_borough,dbot_rules,**
http://dbpedia.org/resource/Ningbo_Railway_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Sangtuda_1_Hydroelectric_Power_Plant,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Kansai_Main_Line,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Mandi_House_metro_station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Harbour_line_(Mumbai_Suburban_Railway),location,Metropolis,dbot_rules,**
http://dbpedia.org/resource/Huron_Wind,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Westfield_Southland,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Kudanshita_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Dublin–Rosslare_railway_line,operatedBy,Commuter_rail,dbot_rules,**
http://dbpedia.org/resource/Minnesota_Correctional_Facility_–_Willow_River/Moose_Lake,location,City,dbot_rules,**
