Property,Type,Ratio,support
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/CompaniesOperatingFormerSt.Louis-SanFranciscoRailwayLines,1.0,1.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/RailwayCompaniesOfGermany,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/CitiesInWashington(state),1.0,2.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/OrganizationsBasedInToronto,1.0,1.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/GradeII*ListedRailwayStations,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/ValleysOfAustralia,1.0,2.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/DefunctNewYorkRailroads,0.0,1.0
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/Washington(state)Railroads,0.6666666666666666,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/MetropolitanAreasOfSerbia,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/IllinoisCounties,1.0,2.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/RailwayStationsInTheCityOfLondon,1.0,2.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/LocomotiveManufacturersOfNewZealand,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesInTheSonoranDesert,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/ProvincesOfIran,1.0,4.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/Malay-speakingCountriesAndTerritories,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedCoastalPlacesInCalifornia,0.5,4.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/MunicipalitiesOfSlovenia,1.0,1.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/NewarkLightRailStations,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,"http://dbpedia.org/class/yago/PopulatedPlacesInSt.JohnTheBaptistParish,Louisiana",1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PortsOfTheGulfOfMexico,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/DistrictsOf%C5%9E%C4%B1rnakProvince,1.0,1.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/RailwayCompaniesOfFrance,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1904,1.0,3.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesInBrokopondoDistrict,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,"http://dbpedia.org/class/yago/BoroughsInLancasterCounty,Pennsylvania",1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/MemberStatesOfTheArabLeague,1.0,4.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1821,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1956,1.0,4.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/CompaniesOperatingFormerIllinoisCentralRailroadLines,1.0,2.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/LouisianaRailroads,1.0,2.0
http://dbpedia.org/ontology/location,"http://dbpedia.org/class/yago/PopulatedPlacesInMarionCounty,Oregon",1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/BoroughsOfWiesbaden,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1831,1.0,1.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/CompaniesOperatingFormerPennsylvania-ReadingSeashoreLinesLines,1.0,2.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1846,1.0,1.0
