Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Philippine_International_Convention_Center,location,City,85,**
http://dbpedia.org/resource/Zrinski_Bridge,locatedInArea,Country,85,**
http://dbpedia.org/resource/Lincoln_Park_Shopping_Center,location,City,85,**
"http://dbpedia.org/resource/Church_of_the_Epiphany_(Episcopal,_Manhattan)",location,City,85,1
http://dbpedia.org/resource/Harlem_Fire_Watchtower,location,City,85,1
http://dbpedia.org/resource/Shiodome_Media_Tower,location,City,85,**
"http://dbpedia.org/resource/St._Joseph's_Church_(Bronx,_New_York)",location,City,85,1
http://dbpedia.org/resource/Cottonera_Lines,location,City,85,1
http://dbpedia.org/resource/Exposition_Park_(Pittsburgh),location,City,85,**
http://dbpedia.org/resource/Wels–Passau_railway,location,Country,85,**
http://dbpedia.org/resource/Federal_Building_and_Post_Office_(Brooklyn),location,City,85,1
"http://dbpedia.org/resource/Fifth_Church_of_Christ,_Scientist_(New_York_City)",location,City,85,1
http://dbpedia.org/resource/Staten_Island_Railway,location,City,85,1
http://dbpedia.org/resource/10_Hudson_Yards,location,City,85,1
http://dbpedia.org/resource/Tijuana_International_Airport,location,City,85,**
http://dbpedia.org/resource/Union_Turnpike_(New_York),location,City,85,1
http://dbpedia.org/resource/International_House_of_Prayer,location,City,85,**
http://dbpedia.org/resource/Moffett_Federal_Airfield,location,City,85,**
http://dbpedia.org/resource/Smallpox_Hospital,location,City,85,1
http://dbpedia.org/resource/Arlene's_Grocery,location,City,85,1
http://dbpedia.org/resource/Church_of_Our_Lady_of_Sorrows_(New_York_City),location,City,85,1
http://dbpedia.org/resource/Phillipsburg_Mall,location,Town,85,**
http://dbpedia.org/resource/California_State_Route_83__Euclid_Avenue__1,location,City,85,**
http://dbpedia.org/resource/Avenue_A_(Manhattan),location,City,85,1
http://dbpedia.org/resource/Brickell_station,type,PublicTransit104018951,85,**
http://dbpedia.org/resource/St._Adelbert's_Church_(Bronx),location,City,85,1
http://dbpedia.org/resource/Paseo_de_Roxas,location,City,85,**
http://dbpedia.org/resource/Former_Emigrant_Industrial_Savings_Bank_building,location,City,85,1
http://dbpedia.org/resource/Sunshine_60,location,City,85,**
http://dbpedia.org/resource/Public_School_9_and_Public_School_9_Annex,location,City,85,1
http://dbpedia.org/resource/BMT_Brighton_Line,location,City,85,1
"http://dbpedia.org/resource/St._Theresa_of_the_Infant_Jesus_Church_(Bronx,_New_York)",location,City,85,1
http://dbpedia.org/resource/Queens_Place,location,City,85,1
http://dbpedia.org/resource/Quabbin_Reservoir_Precision_Bombing_and_Gunnery_Range,location,Town,85,**
http://dbpedia.org/resource/Chernihiv–Ovruch_railway,location,Country,85,**
http://dbpedia.org/resource/Boeing_Field,location,City,85,**
http://dbpedia.org/resource/Kostabi_World_Trade_Center,location,City,85,1
http://dbpedia.org/resource/Tokyo_Stadium_(1962),location,City,85,**
http://dbpedia.org/resource/Woolworth_Building,location,City,85,1
http://dbpedia.org/resource/South_Omaha_Veterans_Memorial_Bridge,location,City,85,**
http://dbpedia.org/resource/Narora_Atomic_Power_Station,location,City,85,**
"http://dbpedia.org/resource/Our_Lady_of_Victory_Church_(Brooklyn,_New_York)",location,City,85,1
http://dbpedia.org/resource/Coney_Island_Light,location,City,85,1
"http://dbpedia.org/resource/The_Standard,_High_Line",location,City,85,1
http://dbpedia.org/resource/Thurgood_Marshall_United_States_Courthouse,location,City,85,1
http://dbpedia.org/resource/Joint_Base_Charleston,location,City,85,**
http://dbpedia.org/resource/70_Pine_Street,location,City,85,1
http://dbpedia.org/resource/Harvard_Club_of_New_York,location,City,85,1
http://dbpedia.org/resource/Fillmore_East,location,City,85,1
http://dbpedia.org/resource/St._John's_Church_(Bronx),location,City,85,1
http://dbpedia.org/resource/Aras_Dam,location,City,85,**
http://dbpedia.org/resource/Stadion_Slana_Bara,location,Country,85,**
http://dbpedia.org/resource/Chengdu–Guiyang_High-Speed_Railway,location,City,85,**
http://dbpedia.org/resource/51st_Street_(Manhattan),location,City,85,1
http://dbpedia.org/resource/Iloilo_Mission_Hospital,location,City,85,1
http://dbpedia.org/resource/Skagit_Regional_Airport,location,City,85,**
http://dbpedia.org/resource/Charlie_Parker__Residence__1,location,City,85,1
http://dbpedia.org/resource/Hotel_Theresa,location,City,85,1
http://dbpedia.org/resource/720_Park_Avenue,location,City,85,1
http://dbpedia.org/resource/United_States_Post_Office_(Cooper_Station),location,City,85,1
http://dbpedia.org/resource/SM_Center_Valenzuela,location,City,85,**
http://dbpedia.org/resource/University_Hospitals_of_the_Ruhr-University_of_Bochum,location,City,85,**
http://dbpedia.org/resource/University_Hospitals_of_the_Ruhr-University_of_Bochum,location,Town,85,**
http://dbpedia.org/resource/Liuzhou–Nanning_Intercity_Railway,location,City,85,**
http://dbpedia.org/resource/Shahid_Derakhshan_Stadium,location,City,85,**
http://dbpedia.org/resource/Museum_of_Sex,location,City,85,1
http://dbpedia.org/resource/Bumin_Hospital_Group_of_Indang_Medical_Foundation,location,City,85,**
http://dbpedia.org/resource/Broadway–Chambers_Building,location,City,85,1
http://dbpedia.org/resource/Eleventh_Avenue_(Manhattan),location,City,85,1
http://dbpedia.org/resource/North–South_Ski_Bowl,location,ProtectedArea,85,**
http://dbpedia.org/resource/Church_of_the_Heavenly_Rest,location,City,85,1
http://dbpedia.org/resource/Schermerhorn_Building_376–380_Lafayette_Street,location,City,85,1
http://dbpedia.org/resource/Flatbush_Town_Hall,location,City,85,1
http://dbpedia.org/resource/Jinhua-Wenzhou_High_Speed_Railway,location,City,85,**
http://dbpedia.org/resource/Etters_Bridge,location,Town,85,**
"http://dbpedia.org/resource/The_Century_(Central_Park_West,_Manhattan)",location,City,85,1
http://dbpedia.org/resource/South_Brooklyn_Railway,location,City,85,1
http://dbpedia.org/resource/555_Edgecombe_Avenue,location,City,85,1
http://dbpedia.org/resource/Edo_Castle,location,City,85,**
