Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Lawrence_Rockwood,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Richard_Udugama,militaryBranch,Army,dbot_rules,**
http://dbpedia.org/resource/Helen_Meyer,birthPlace,City,dbot_rules,**
"http://dbpedia.org/resource/George_H._Combs,_Jr.",almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Henry_B._Quinby,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/H._C._Baldridge,residence,City,dbot_rules,**
http://dbpedia.org/resource/Luis_Álvaro_de_Oliveira_Ribeiro,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/John_Rodenberg,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Wilson_Frost,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Robert_E._Smylie,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Presidency_of_Gloria_Macapagal-Arroyo,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
